,episode reward,episode,Method
176,38.90909090909091,177,PPO
177,41.63636363636363,178,PPO
178,41.81818181818182,179,PPO
179,43.27272727272727,180,PPO
180,41.63636363636363,181,PPO
181,38.54545454545455,182,PPO
182,42.0,183,PPO
183,38.0,184,PPO
184,40.72727272727273,185,PPO
185,41.09090909090909,186,PPO
186,37.81818181818182,187,PPO
187,36.18181818181818,188,PPO
188,31.818181818181817,189,PPO
189,33.45454545454545,190,PPO
190,30.045454545454547,191,PPO
191,31.681818181818183,192,PPO
192,33.13636363636363,193,PPO
193,28.772727272727273,194,PPO
194,30.045454545454547,195,PPO
195,28.59090909090909,196,PPO
196,28.772727272727273,197,PPO
197,29.5,198,PPO
198,31.5,199,PPO
199,34.95454545454545,200,PPO
200,34.59090909090909,201,PPO
201,37.27272727272727,202,PPO
202,38.90909090909091,203,PPO
203,40.36363636363637,204,PPO
204,46.72727272727273,205,PPO
205,48.54545454545455,206,PPO
206,49.63636363636363,207,PPO
207,51.63636363636363,208,PPO
208,55.27272727272727,209,PPO
209,54.90909090909091,210,PPO
210,54.90909090909091,211,PPO
211,57.27272727272727,212,PPO
212,55.63636363636363,213,PPO
213,49.27272727272727,214,PPO
214,48.18181818181818,215,PPO
215,46.54545454545455,216,PPO
216,44.90909090909091,217,PPO
217,42.90909090909091,218,PPO
218,40.54545454545455,219,PPO
219,37.81818181818182,220,PPO
220,37.45454545454545,221,PPO
221,36.0,222,PPO
222,33.63636363636363,223,PPO
223,32.36363636363637,224,PPO
224,34.18181818181818,225,PPO
225,34.0,226,PPO
226,31.09090909090909,227,PPO
227,31.818181818181817,228,PPO
228,34.95454545454545,229,PPO
229,36.95454545454545,230,PPO
230,34.95454545454545,231,PPO
231,35.68181818181818,232,PPO
232,34.59090909090909,233,PPO
233,34.04545454545455,234,PPO
234,34.40909090909091,235,PPO
235,37.31818181818182,236,PPO
236,36.77272727272727,237,PPO
237,37.13636363636363,238,PPO
238,36.77272727272727,239,PPO
239,33.63636363636363,240,PPO
240,32.36363636363637,241,PPO
241,35.09090909090909,242,PPO
242,34.90909090909091,243,PPO
243,34.18181818181818,244,PPO
244,35.45454545454545,245,PPO
245,37.45454545454545,246,PPO
246,35.09090909090909,247,PPO
247,32.90909090909091,248,PPO
248,30.727272727272727,249,PPO
249,30.363636363636363,250,PPO
250,29.681818181818183,251,PPO
251,30.954545454545453,252,PPO
252,29.863636363636363,253,PPO
253,29.863636363636363,254,PPO
254,29.863636363636363,255,PPO
255,29.5,256,PPO
256,27.5,257,PPO
257,29.318181818181817,258,PPO
258,30.59090909090909,259,PPO
259,36.59090909090909,260,PPO
260,35.31818181818182,261,PPO
261,34.54545454545455,262,PPO
262,33.27272727272727,263,PPO
263,36.18181818181818,264,PPO
264,35.63636363636363,265,PPO
265,38.36363636363637,266,PPO
266,37.63636363636363,267,PPO
267,37.63636363636363,268,PPO
268,37.63636363636363,269,PPO
269,37.68181818181818,270,PPO
270,37.31818181818182,271,PPO
271,37.5,272,PPO
272,36.59090909090909,273,PPO
273,36.40909090909091,274,PPO
274,34.45454545454545,275,PPO
275,35.36363636363637,276,PPO
276,33.18181818181818,277,PPO
277,31.0,278,PPO
278,35.72727272727273,279,PPO
279,32.45454545454545,280,PPO
280,33.13636363636363,281,PPO
281,30.954545454545453,282,PPO
282,32.40909090909091,283,PPO
283,33.68181818181818,284,PPO
284,32.22727272727273,285,PPO
285,33.13636363636363,286,PPO
286,34.40909090909091,287,PPO
287,36.95454545454545,288,PPO
288,38.59090909090909,289,PPO
289,36.77272727272727,290,PPO
290,39.31818181818182,291,PPO
291,41.31818181818182,292,PPO
292,39.5,293,PPO
293,39.31818181818182,294,PPO
294,39.13636363636363,295,PPO
295,40.40909090909091,296,PPO
296,38.0,297,PPO
297,35.5,298,PPO
298,33.31818181818182,299,PPO
299,37.13636363636363,300,PPO
300,33.90909090909091,301,PPO
301,31.227272727272727,302,PPO
302,29.045454545454547,303,PPO
303,32.86363636363637,304,PPO
304,33.95454545454545,305,PPO
305,34.13636363636363,306,PPO
306,33.40909090909091,307,PPO
307,32.5,308,PPO
308,32.5,309,PPO
309,31.59090909090909,310,PPO
310,29.227272727272727,311,PPO
311,30.272727272727273,312,PPO
312,31.318181818181817,313,PPO
313,33.31818181818182,314,PPO
314,28.772727272727273,315,PPO
315,26.954545454545453,316,PPO
316,28.045454545454547,317,PPO
317,29.181818181818183,318,PPO
318,33.18181818181818,319,PPO
319,31.681818181818183,320,PPO
320,32.59090909090909,321,PPO
321,29.136363636363637,322,PPO
322,28.227272727272727,323,PPO
323,26.772727272727273,324,PPO
324,27.136363636363637,325,PPO
325,30.772727272727273,326,PPO
326,32.22727272727273,327,PPO
327,30.772727272727273,328,PPO
328,32.54545454545455,329,PPO
329,31.272727272727273,330,PPO
330,36.54545454545455,331,PPO
331,36.90909090909091,332,PPO
332,38.90909090909091,333,PPO
333,40.54545454545455,334,PPO
334,40.90909090909091,335,PPO
335,38.90909090909091,336,PPO
336,34.95454545454545,337,PPO
337,34.59090909090909,338,PPO
338,38.77272727272727,339,PPO
339,35.0,340,PPO
340,35.90909090909091,341,PPO
341,35.18181818181818,342,PPO
342,34.81818181818182,343,PPO
343,34.27272727272727,344,PPO
344,30.818181818181817,345,PPO
345,30.318181818181817,346,PPO
346,30.0,347,PPO
347,32.31818181818182,348,PPO
348,34.68181818181818,349,PPO
349,29.772727272727273,350,PPO
350,29.772727272727273,351,PPO
351,26.681818181818183,352,PPO
352,25.227272727272727,353,PPO
353,25.954545454545453,354,PPO
354,25.045454545454547,355,PPO
355,29.227272727272727,356,PPO
356,32.27272727272727,357,PPO
357,35.31818181818182,358,PPO
358,37.13636363636363,359,PPO
359,34.59090909090909,360,PPO
360,37.13636363636363,361,PPO
361,38.72727272727273,362,PPO
362,38.36363636363637,363,PPO
363,35.45454545454545,364,PPO
364,33.27272727272727,365,PPO
365,35.5,366,PPO
366,38.09090909090909,367,PPO
367,36.63636363636363,368,PPO
368,31.90909090909091,369,PPO
369,27.727272727272727,370,PPO
370,26.272727272727273,371,PPO
371,26.454545454545453,372,PPO
372,27.90909090909091,373,PPO
373,34.09090909090909,374,PPO
374,34.68181818181818,375,PPO
375,37.22727272727273,376,PPO
376,39.72727272727273,377,PPO
377,35.68181818181818,378,PPO
378,38.59090909090909,379,PPO
379,44.59090909090909,380,PPO
380,44.45454545454545,381,PPO
381,44.63636363636363,382,PPO
382,45.54545454545455,383,PPO
383,44.5,384,PPO
384,40.18181818181818,385,PPO
385,43.27272727272727,386,PPO
386,43.13636363636363,387,PPO
387,40.81818181818182,388,PPO
388,41.90909090909091,389,PPO
389,39.18181818181818,390,PPO
390,35.0,391,PPO
391,35.5,392,PPO
392,37.86363636363637,393,PPO
393,38.04545454545455,394,PPO
394,38.54545454545455,395,PPO
395,37.22727272727273,396,PPO
396,37.54545454545455,397,PPO
397,34.59090909090909,398,PPO
398,35.09090909090909,399,PPO
399,32.72727272727273,400,PPO
400,33.09090909090909,401,PPO
401,35.27272727272727,402,PPO
402,35.81818181818182,403,PPO
403,35.27272727272727,404,PPO
404,36.36363636363637,405,PPO
405,39.09090909090909,406,PPO
406,40.22727272727273,407,PPO
407,39.36363636363637,408,PPO
408,43.72727272727273,409,PPO
409,43.36363636363637,410,PPO
410,46.45454545454545,411,PPO
411,49.0,412,PPO
412,48.27272727272727,413,PPO
413,49.36363636363637,414,PPO
414,49.90909090909091,415,PPO
415,46.81818181818182,416,PPO
416,43.36363636363637,417,PPO
417,43.5,418,PPO
418,39.09090909090909,419,PPO
419,37.81818181818182,420,PPO
420,36.77272727272727,421,PPO
421,34.59090909090909,422,PPO
422,33.86363636363637,423,PPO
423,32.95454545454545,424,PPO
424,31.681818181818183,425,PPO
425,30.227272727272727,426,PPO
426,30.954545454545453,427,PPO
427,34.77272727272727,428,PPO
428,32.77272727272727,429,PPO
429,38.04545454545455,430,PPO
430,40.77272727272727,431,PPO
431,41.63636363636363,432,PPO
432,41.31818181818182,433,PPO
433,39.31818181818182,434,PPO
434,37.86363636363637,435,PPO
435,38.40909090909091,436,PPO
436,38.04545454545455,437,PPO
437,39.5,438,PPO
438,34.40909090909091,439,PPO
439,36.59090909090909,440,PPO
440,32.09090909090909,441,PPO
441,29.0,442,PPO
442,30.636363636363637,443,PPO
443,30.40909090909091,444,PPO
444,29.318181818181817,445,PPO
445,32.95454545454545,446,PPO
446,35.68181818181818,447,PPO
447,35.86363636363637,448,PPO
448,34.40909090909091,449,PPO
449,37.13636363636363,450,PPO
450,35.36363636363637,451,PPO
451,35.72727272727273,452,PPO
452,33.40909090909091,453,PPO
453,31.045454545454547,454,PPO
454,32.86363636363637,455,PPO
455,35.95454545454545,456,PPO
456,36.72727272727273,457,PPO
457,34.95454545454545,458,PPO
458,37.31818181818182,459,PPO
459,35.36363636363637,460,PPO
460,35.90909090909091,461,PPO
461,38.40909090909091,462,PPO
462,38.77272727272727,463,PPO
463,41.45454545454545,464,PPO
464,39.09090909090909,465,PPO
465,38.72727272727273,466,PPO
466,37.86363636363637,467,PPO
467,39.13636363636363,468,PPO
468,35.81818181818182,469,PPO
469,37.81818181818182,470,PPO
470,42.31818181818182,471,PPO
471,41.22727272727273,472,PPO
472,40.5,473,PPO
473,42.09090909090909,474,PPO
474,41.72727272727273,475,PPO
475,45.90909090909091,476,PPO
476,46.63636363636363,477,PPO
477,44.04545454545455,478,PPO
478,39.27272727272727,479,PPO
479,43.45454545454545,480,PPO
480,38.72727272727273,481,PPO
481,38.36363636363637,482,PPO
482,40.36363636363637,483,PPO
483,41.09090909090909,484,PPO
484,40.36363636363637,485,PPO
485,39.45454545454545,486,PPO
486,37.5,487,PPO
487,39.36363636363637,488,PPO
488,41.18181818181818,489,PPO
489,41.90909090909091,490,PPO
490,41.0,491,PPO
491,42.63636363636363,492,PPO
492,39.72727272727273,493,PPO
493,40.45454545454545,494,PPO
494,40.45454545454545,495,PPO
495,39.90909090909091,496,PPO
496,42.09090909090909,497,PPO
497,40.77272727272727,498,PPO
498,40.54545454545455,499,PPO
499,41.63636363636363,500,PPO
500,43.63636363636363,501,PPO
501,42.40909090909091,502,PPO
502,42.04545454545455,503,PPO
503,41.86363636363637,504,PPO
504,37.18181818181818,505,PPO
505,39.18181818181818,506,PPO
506,39.0,507,PPO
507,38.09090909090909,508,PPO
508,40.09090909090909,509,PPO
509,37.40909090909091,510,PPO
510,37.81818181818182,511,PPO
511,34.36363636363637,512,PPO
512,35.59090909090909,513,PPO
513,39.40909090909091,514,PPO
514,37.77272727272727,515,PPO
515,40.09090909090909,516,PPO
516,38.45454545454545,517,PPO
517,39.54545454545455,518,PPO
518,38.81818181818182,519,PPO
519,39.72727272727273,520,PPO
520,37.13636363636363,521,PPO
521,36.0,522,PPO
522,37.27272727272727,523,PPO
523,37.27272727272727,524,PPO
524,31.636363636363637,525,PPO
525,33.68181818181818,526,PPO
526,31.181818181818183,527,PPO
527,29.181818181818183,528,PPO
528,29.227272727272727,529,PPO
529,29.09090909090909,530,PPO
530,28.727272727272727,531,PPO
531,31.09090909090909,532,PPO
532,32.54545454545455,533,PPO
533,30.045454545454547,534,PPO
534,29.681818181818183,535,PPO
535,32.04545454545455,536,PPO
536,32.0,537,PPO
537,33.59090909090909,538,PPO
538,36.5,539,PPO
539,35.59090909090909,540,PPO
540,34.81818181818182,541,PPO
541,36.45454545454545,542,PPO
542,36.13636363636363,543,PPO
543,34.68181818181818,544,PPO
544,37.77272727272727,545,PPO
545,37.09090909090909,546,PPO
546,33.45454545454545,547,PPO
547,34.90909090909091,548,PPO
548,36.36363636363637,549,PPO
549,35.81818181818182,550,PPO
550,39.40909090909091,551,PPO
551,42.31818181818182,552,PPO
552,38.86363636363637,553,PPO
553,38.81818181818182,554,PPO
554,38.81818181818182,555,PPO
555,38.77272727272727,556,PPO
556,38.18181818181818,557,PPO
557,42.36363636363637,558,PPO
558,41.09090909090909,559,PPO
559,39.09090909090909,560,PPO
560,40.54545454545455,561,PPO
561,36.95454545454545,562,PPO
562,34.81818181818182,563,PPO
563,33.72727272727273,564,PPO
564,33.54545454545455,565,PPO
565,32.09090909090909,566,PPO
566,34.27272727272727,567,PPO
567,35.36363636363637,568,PPO
568,33.0,569,PPO
569,32.63636363636363,570,PPO
570,35.0,571,PPO
571,30.454545454545453,572,PPO
572,31.363636363636363,573,PPO
573,34.59090909090909,574,PPO
574,38.27272727272727,575,PPO
575,38.81818181818182,576,PPO
576,39.0,577,PPO
577,34.63636363636363,578,PPO
578,38.09090909090909,579,PPO
579,40.09090909090909,580,PPO
580,39.54545454545455,581,PPO
581,36.27272727272727,582,PPO
582,37.36363636363637,583,PPO
583,38.77272727272727,584,PPO
584,37.5,585,PPO
585,36.72727272727273,586,PPO
586,37.81818181818182,587,PPO
587,39.81818181818182,588,PPO
588,39.63636363636363,589,PPO
589,36.72727272727273,590,PPO
590,34.04545454545455,591,PPO
591,35.68181818181818,592,PPO
592,38.22727272727273,593,PPO
593,38.22727272727273,594,PPO
594,38.95454545454545,595,PPO
595,36.81818181818182,596,PPO
596,35.22727272727273,597,PPO
597,36.31818181818182,598,PPO
598,33.77272727272727,599,PPO
599,33.04545454545455,600,PPO
600,33.22727272727273,601,PPO
601,34.27272727272727,602,PPO
602,34.09090909090909,603,PPO
603,33.36363636363637,604,PPO
604,36.45454545454545,605,PPO
605,37.54545454545455,606,PPO
606,39.86363636363637,607,PPO
607,43.31818181818182,608,PPO
608,43.68181818181818,609,PPO
609,45.31818181818182,610,PPO
610,52.04545454545455,611,PPO
611,52.09090909090909,612,PPO
612,55.90909090909091,613,PPO
613,55.54545454545455,614,PPO
614,55.54545454545455,615,PPO
615,55.72727272727273,616,PPO
616,55.90909090909091,617,PPO
617,53.90909090909091,618,PPO
618,52.22727272727273,619,PPO
619,49.5,620,PPO
620,49.31818181818182,621,PPO
621,46.59090909090909,622,PPO
622,46.90909090909091,623,PPO
623,43.09090909090909,624,PPO
624,44.72727272727273,625,PPO
625,41.45454545454545,626,PPO
626,36.72727272727273,627,PPO
627,31.09090909090909,628,PPO
628,33.81818181818182,629,PPO
629,34.54545454545455,630,PPO
630,32.77272727272727,631,PPO
631,32.40909090909091,632,PPO
632,30.954545454545453,633,PPO
633,30.40909090909091,634,PPO
634,31.5,635,PPO
635,29.318181818181817,636,PPO
636,34.77272727272727,637,PPO
637,37.13636363636363,638,PPO
638,41.5,639,PPO
639,40.40909090909091,640,PPO
640,38.27272727272727,641,PPO
641,42.40909090909091,642,PPO
642,39.5,643,PPO
643,39.13636363636363,644,PPO
644,40.04545454545455,645,PPO
645,40.40909090909091,646,PPO
646,42.40909090909091,647,PPO
647,39.31818181818182,648,PPO
648,40.59090909090909,649,PPO
649,37.68181818181818,650,PPO
650,36.63636363636363,651,PPO
651,37.13636363636363,652,PPO
652,37.72727272727273,653,PPO
653,40.31818181818182,654,PPO
654,40.13636363636363,655,PPO
655,37.77272727272727,656,PPO
656,38.86363636363637,657,PPO
657,39.04545454545455,658,PPO
658,38.5,659,PPO
659,38.5,660,PPO
660,41.59090909090909,661,PPO
661,43.0,662,PPO
662,44.63636363636363,663,PPO
663,43.86363636363637,664,PPO
664,45.45454545454545,665,PPO
665,47.13636363636363,666,PPO
666,49.13636363636363,667,PPO
667,47.54545454545455,668,PPO
668,48.63636363636363,669,PPO
669,49.18181818181818,670,PPO
670,49.90909090909091,671,PPO
671,47.72727272727273,672,PPO
672,48.09090909090909,673,PPO
673,46.63636363636363,674,PPO
674,44.09090909090909,675,PPO
675,43.90909090909091,676,PPO
676,44.04545454545455,677,PPO
677,44.59090909090909,678,PPO
678,43.09090909090909,679,PPO
679,41.68181818181818,680,PPO
680,45.31818181818182,681,PPO
681,43.5,682,PPO
682,44.59090909090909,683,PPO
683,43.13636363636363,684,PPO
684,43.36363636363637,685,PPO
685,45.72727272727273,686,PPO
686,46.27272727272727,687,PPO
687,45.18181818181818,688,PPO
688,45.54545454545455,689,PPO
689,46.81818181818182,690,PPO
690,45.54545454545455,691,PPO
691,41.04545454545455,692,PPO
692,41.95454545454545,693,PPO
693,44.68181818181818,694,PPO
694,43.45454545454545,695,PPO
695,43.04545454545455,696,PPO
696,41.04545454545455,697,PPO
697,41.22727272727273,698,PPO
698,39.95454545454545,699,PPO
699,40.68181818181818,700,PPO
700,42.68181818181818,701,PPO
701,41.72727272727273,702,PPO
702,45.13636363636363,703,PPO
703,42.59090909090909,704,PPO
704,41.5,705,PPO
705,42.54545454545455,706,PPO
706,42.54545454545455,707,PPO
707,42.72727272727273,708,PPO
708,40.36363636363637,709,PPO
709,44.36363636363637,710,PPO
710,44.0,711,PPO
711,41.63636363636363,712,PPO
712,42.54545454545455,713,PPO
713,39.31818181818182,714,PPO
714,38.27272727272727,715,PPO
715,34.81818181818182,716,PPO
716,35.72727272727273,717,PPO
717,36.68181818181818,718,PPO
718,39.04545454545455,719,PPO
719,39.22727272727273,720,PPO
720,33.40909090909091,721,PPO
721,30.681818181818183,722,PPO
722,30.5,723,PPO
723,31.59090909090909,724,PPO
724,31.727272727272727,725,PPO
725,34.40909090909091,726,PPO
726,32.95454545454545,727,PPO
727,31.136363636363637,728,PPO
728,31.454545454545453,729,PPO
729,32.0,730,PPO
730,31.09090909090909,731,PPO
731,35.09090909090909,732,PPO
732,36.18181818181818,733,PPO
733,35.13636363636363,734,PPO
734,36.59090909090909,735,PPO
735,38.63636363636363,736,PPO
736,38.81818181818182,737,PPO
737,38.27272727272727,738,PPO
738,40.27272727272727,739,PPO
739,38.45454545454545,740,PPO
740,32.81818181818182,741,PPO
741,34.45454545454545,742,PPO
742,35.72727272727273,743,PPO
743,37.72727272727273,744,PPO
744,40.04545454545455,745,PPO
745,36.59090909090909,746,PPO
746,34.54545454545455,747,PPO
747,36.54545454545455,748,PPO
748,40.90909090909091,749,PPO
749,41.27272727272727,750,PPO
750,44.54545454545455,751,PPO
751,45.5,752,PPO
752,45.5,753,PPO
753,43.13636363636363,754,PPO
754,43.68181818181818,755,PPO
755,44.40909090909091,756,PPO
756,46.77272727272727,757,PPO
757,46.95454545454545,758,PPO
758,44.40909090909091,759,PPO
759,44.59090909090909,760,PPO
760,44.04545454545455,761,PPO
761,42.77272727272727,762,PPO
762,47.09090909090909,763,PPO
763,48.0,764,PPO
764,48.72727272727273,765,PPO
765,47.45454545454545,766,PPO
766,47.09090909090909,767,PPO
767,43.86363636363637,768,PPO
768,46.95454545454545,769,PPO
769,46.59090909090909,770,PPO
770,45.5,771,PPO
771,42.09090909090909,772,PPO
772,41.72727272727273,773,PPO
773,37.59090909090909,774,PPO
774,35.59090909090909,775,PPO
775,36.13636363636363,776,PPO
776,31.954545454545453,777,PPO
777,32.5,778,PPO
778,34.45454545454545,779,PPO
779,32.86363636363637,780,PPO
780,32.54545454545455,781,PPO
781,31.636363636363637,782,PPO
782,34.5,783,PPO
783,34.5,784,PPO
784,36.31818181818182,785,PPO
785,39.27272727272727,786,PPO
786,39.81818181818182,787,PPO
787,41.63636363636363,788,PPO
788,38.22727272727273,789,PPO
789,38.95454545454545,790,PPO
790,39.31818181818182,791,PPO
791,39.81818181818182,792,PPO
792,39.27272727272727,793,PPO
793,37.31818181818182,794,PPO
794,35.86363636363637,795,PPO
795,33.5,796,PPO
796,30.785714285714285,797,PPO
797,31.0,798,PPO
798,24.166666666666668,799,PPO
799,28.0,800,PPO
