,episode reward,episode,Method
257,38.18181818181818,258,PPO
258,38.36363636363637,259,PPO
259,36.90909090909091,260,PPO
260,37.81818181818182,261,PPO
261,40.86363636363637,262,PPO
262,40.5,263,PPO
263,40.68181818181818,264,PPO
264,41.95454545454545,265,PPO
265,38.31818181818182,266,PPO
266,38.68181818181818,267,PPO
267,41.22727272727273,268,PPO
268,42.5,269,PPO
269,42.86363636363637,270,PPO
270,45.04545454545455,271,PPO
271,45.59090909090909,272,PPO
272,43.04545454545455,273,PPO
273,42.31818181818182,274,PPO
274,42.5,275,PPO
275,42.5,276,PPO
276,43.04545454545455,277,PPO
277,43.40909090909091,278,PPO
278,42.0,279,PPO
279,39.13636363636363,280,PPO
280,39.13636363636363,281,PPO
281,38.59090909090909,282,PPO
282,37.68181818181818,283,PPO
283,38.95454545454545,284,PPO
284,38.59090909090909,285,PPO
285,37.31818181818182,286,PPO
286,39.13636363636363,287,PPO
287,38.95454545454545,288,PPO
288,38.22727272727273,289,PPO
289,39.45454545454545,290,PPO
290,39.40909090909091,291,PPO
291,40.86363636363637,292,PPO
292,37.63636363636363,293,PPO
293,38.0,294,PPO
294,38.72727272727273,295,PPO
295,40.90909090909091,296,PPO
296,42.72727272727273,297,PPO
297,40.36363636363637,298,PPO
298,40.0,299,PPO
299,40.18181818181818,300,PPO
300,40.18181818181818,301,PPO
301,43.09090909090909,302,PPO
302,42.90909090909091,303,PPO
303,47.59090909090909,304,PPO
304,44.31818181818182,305,PPO
305,45.95454545454545,306,PPO
306,43.04545454545455,307,PPO
307,42.31818181818182,308,PPO
308,41.77272727272727,309,PPO
309,43.04545454545455,310,PPO
310,40.90909090909091,311,PPO
311,39.86363636363637,312,PPO
312,37.68181818181818,313,PPO
313,36.63636363636363,314,PPO
314,34.27272727272727,315,PPO
315,36.09090909090909,316,PPO
316,31.727272727272727,317,PPO
317,31.90909090909091,318,PPO
318,30.454545454545453,319,PPO
319,31.545454545454547,320,PPO
320,32.27272727272727,321,PPO
321,35.5,322,PPO
322,36.36363636363637,323,PPO
323,39.45454545454545,324,PPO
324,39.22727272727273,325,PPO
325,39.59090909090909,326,PPO
326,38.5,327,PPO
327,40.86363636363637,328,PPO
328,43.77272727272727,329,PPO
329,46.13636363636363,330,PPO
330,48.13636363636363,331,PPO
331,49.04545454545455,332,PPO
332,48.86363636363637,333,PPO
333,47.95454545454545,334,PPO
334,47.95454545454545,335,PPO
335,49.59090909090909,336,PPO
336,48.86363636363637,337,PPO
337,50.5,338,PPO
338,51.22727272727273,339,PPO
339,47.95454545454545,340,PPO
340,47.95454545454545,341,PPO
341,45.77272727272727,342,PPO
342,40.86363636363637,343,PPO
343,36.86363636363637,344,PPO
344,38.0,345,PPO
345,38.54545454545455,346,PPO
346,37.45454545454545,347,PPO
347,37.63636363636363,348,PPO
348,36.0,349,PPO
349,34.18181818181818,350,PPO
350,37.09090909090909,351,PPO
351,34.36363636363637,352,PPO
352,32.54545454545455,353,PPO
353,35.09090909090909,354,PPO
354,37.63636363636363,355,PPO
355,34.54545454545455,356,PPO
356,33.27272727272727,357,PPO
357,30.545454545454547,358,PPO
358,32.18181818181818,359,PPO
359,36.18181818181818,360,PPO
360,37.81818181818182,361,PPO
361,35.45454545454545,362,PPO
362,37.09090909090909,363,PPO
363,38.90909090909091,364,PPO
364,37.81818181818182,365,PPO
365,35.81818181818182,366,PPO
366,38.13636363636363,367,PPO
367,36.5,368,PPO
368,38.31818181818182,369,PPO
369,38.31818181818182,370,PPO
370,35.04545454545455,371,PPO
371,33.81818181818182,372,PPO
372,34.54545454545455,373,PPO
373,32.72727272727273,374,PPO
374,34.90909090909091,375,PPO
375,35.45454545454545,376,PPO
376,39.45454545454545,377,PPO
377,37.81818181818182,378,PPO
378,39.09090909090909,379,PPO
379,39.81818181818182,380,PPO
380,39.27272727272727,381,PPO
381,42.72727272727273,382,PPO
382,42.31818181818182,383,PPO
383,43.40909090909091,384,PPO
384,46.5,385,PPO
385,44.31818181818182,386,PPO
386,42.68181818181818,387,PPO
387,41.04545454545455,388,PPO
388,41.09090909090909,389,PPO
389,41.63636363636363,390,PPO
390,39.63636363636363,391,PPO
391,38.18181818181818,392,PPO
392,34.18181818181818,393,PPO
393,36.18181818181818,394,PPO
394,36.54545454545455,395,PPO
395,36.59090909090909,396,PPO
396,34.59090909090909,397,PPO
397,36.22727272727273,398,PPO
398,37.13636363636363,399,PPO
399,39.45454545454545,400,PPO
400,37.45454545454545,401,PPO
401,39.45454545454545,402,PPO
402,40.72727272727273,403,PPO
403,42.54545454545455,404,PPO
404,42.72727272727273,405,PPO
405,39.81818181818182,406,PPO
406,38.13636363636363,407,PPO
407,38.90909090909091,408,PPO
408,39.27272727272727,409,PPO
409,37.63636363636363,410,PPO
410,37.45454545454545,411,PPO
411,38.72727272727273,412,PPO
412,38.0,413,PPO
413,37.09090909090909,414,PPO
414,35.09090909090909,415,PPO
415,32.40909090909091,416,PPO
416,33.5,417,PPO
417,34.04545454545455,418,PPO
418,34.36363636363637,419,PPO
419,32.90909090909091,420,PPO
420,33.81818181818182,421,PPO
421,34.36363636363637,422,PPO
422,35.63636363636363,423,PPO
423,36.54545454545455,424,PPO
424,34.40909090909091,425,PPO
425,36.04545454545455,426,PPO
426,38.18181818181818,427,PPO
427,39.45454545454545,428,PPO
428,43.27272727272727,429,PPO
429,45.63636363636363,430,PPO
430,48.0,431,PPO
431,49.45454545454545,432,PPO
432,46.18181818181818,433,PPO
433,43.81818181818182,434,PPO
434,42.72727272727273,435,PPO
435,47.22727272727273,436,PPO
436,44.31818181818182,437,PPO
437,45.77272727272727,438,PPO
438,43.22727272727273,439,PPO
439,39.22727272727273,440,PPO
440,38.31818181818182,441,PPO
441,39.22727272727273,442,PPO
442,39.40909090909091,443,PPO
443,41.22727272727273,444,PPO
444,42.68181818181818,445,PPO
445,45.59090909090909,446,PPO
446,45.04545454545455,447,PPO
447,50.5,448,PPO
448,45.40909090909091,449,PPO
449,45.09090909090909,450,PPO
450,45.63636363636363,451,PPO
451,44.90909090909091,452,PPO
452,41.45454545454545,453,PPO
453,39.45454545454545,454,PPO
454,40.72727272727273,455,PPO
455,39.81818181818182,456,PPO
456,37.45454545454545,457,PPO
457,36.54545454545455,458,PPO
458,36.18181818181818,459,PPO
459,40.36363636363637,460,PPO
460,41.04545454545455,461,PPO
461,40.13636363636363,462,PPO
462,41.04545454545455,463,PPO
463,43.04545454545455,464,PPO
464,41.95454545454545,465,PPO
465,43.40909090909091,466,PPO
466,43.59090909090909,467,PPO
467,45.22727272727273,468,PPO
468,44.13636363636363,469,PPO
469,41.59090909090909,470,PPO
470,38.68181818181818,471,PPO
471,40.5,472,PPO
472,41.40909090909091,473,PPO
473,39.04545454545455,474,PPO
474,40.13636363636363,475,PPO
475,41.77272727272727,476,PPO
476,39.04545454545455,477,PPO
477,40.13636363636363,478,PPO
478,40.68181818181818,479,PPO
479,40.18181818181818,480,PPO
480,41.09090909090909,481,PPO
481,44.18181818181818,482,PPO
482,41.45454545454545,483,PPO
483,43.27272727272727,484,PPO
484,45.09090909090909,485,PPO
485,45.81818181818182,486,PPO
486,45.68181818181818,487,PPO
487,45.5,488,PPO
488,44.04545454545455,489,PPO
489,42.59090909090909,490,PPO
490,44.0,491,PPO
491,42.36363636363637,492,PPO
492,39.09090909090909,493,PPO
493,39.63636363636363,494,PPO
494,36.0,495,PPO
495,35.81818181818182,496,PPO
496,33.63636363636363,497,PPO
497,32.68181818181818,498,PPO
498,33.40909090909091,499,PPO
499,33.40909090909091,500,PPO
500,32.31818181818182,501,PPO
501,34.13636363636363,502,PPO
502,33.77272727272727,503,PPO
503,35.63636363636363,504,PPO
504,38.18181818181818,505,PPO
505,40.04545454545455,506,PPO
506,37.31818181818182,507,PPO
507,37.31818181818182,508,PPO
508,41.68181818181818,509,PPO
509,41.13636363636363,510,PPO
510,41.68181818181818,511,PPO
511,40.77272727272727,512,PPO
512,38.77272727272727,513,PPO
513,40.04545454545455,514,PPO
514,40.36363636363637,515,PPO
515,39.63636363636363,516,PPO
516,37.95454545454545,517,PPO
517,40.31818181818182,518,PPO
518,40.86363636363637,519,PPO
519,37.22727272727273,520,PPO
520,37.59090909090909,521,PPO
521,39.04545454545455,522,PPO
522,39.22727272727273,523,PPO
523,40.5,524,PPO
524,41.04545454545455,525,PPO
525,40.13636363636363,526,PPO
526,38.5,527,PPO
527,39.40909090909091,528,PPO
528,39.59090909090909,529,PPO
529,40.31818181818182,530,PPO
530,39.77272727272727,531,PPO
531,42.13636363636363,532,PPO
532,41.40909090909091,533,PPO
533,44.68181818181818,534,PPO
534,44.86363636363637,535,PPO
535,44.86363636363637,536,PPO
536,44.86363636363637,537,PPO
537,49.59090909090909,538,PPO
538,48.31818181818182,539,PPO
539,51.77272727272727,540,PPO
540,47.77272727272727,541,PPO
541,49.04545454545455,542,PPO
542,46.68181818181818,543,PPO
543,46.31818181818182,544,PPO
544,42.31818181818182,545,PPO
545,40.86363636363637,546,PPO
546,40.13636363636363,547,PPO
547,41.77272727272727,548,PPO
548,38.31818181818182,549,PPO
549,39.22727272727273,550,PPO
550,34.86363636363637,551,PPO
551,36.86363636363637,552,PPO
552,34.5,553,PPO
553,35.40909090909091,554,PPO
554,35.22727272727273,555,PPO
555,36.54545454545455,556,PPO
556,36.18181818181818,557,PPO
557,33.81818181818182,558,PPO
558,33.09090909090909,559,PPO
559,34.90909090909091,560,PPO
560,36.18181818181818,561,PPO
561,38.36363636363637,562,PPO
562,40.54545454545455,563,PPO
563,45.27272727272727,564,PPO
564,44.54545454545455,565,PPO
565,44.72727272727273,566,PPO
566,46.5,567,PPO
567,48.31818181818182,568,PPO
568,50.13636363636363,569,PPO
569,49.22727272727273,570,PPO
570,48.68181818181818,571,PPO
571,45.09090909090909,572,PPO
572,45.63636363636363,573,PPO
573,42.54545454545455,574,PPO
574,38.90909090909091,575,PPO
575,36.36363636363637,576,PPO
576,35.09090909090909,577,PPO
577,31.818181818181817,578,PPO
578,30.545454545454547,579,PPO
579,30.954545454545453,580,PPO
580,34.40909090909091,581,PPO
581,32.04545454545455,582,PPO
582,32.54545454545455,583,PPO
583,30.363636363636363,584,PPO
584,31.818181818181817,585,PPO
585,31.818181818181817,586,PPO
586,32.54545454545455,587,PPO
587,33.63636363636363,588,PPO
588,35.45454545454545,589,PPO
589,34.54545454545455,590,PPO
590,35.77272727272727,591,PPO
591,30.681818181818183,592,PPO
592,32.13636363636363,593,PPO
593,32.68181818181818,594,PPO
594,33.40909090909091,595,PPO
595,34.68181818181818,596,PPO
596,34.31818181818182,597,PPO
597,34.86363636363637,598,PPO
598,34.5,599,PPO
599,36.13636363636363,600,PPO
600,40.31818181818182,601,PPO
601,38.18181818181818,602,PPO
602,39.81818181818182,603,PPO
603,38.04545454545455,604,PPO
604,37.86363636363637,605,PPO
605,37.31818181818182,606,PPO
606,34.59090909090909,607,PPO
607,34.04545454545455,608,PPO
608,31.363636363636363,609,PPO
609,35.90909090909091,610,PPO
610,36.27272727272727,611,PPO
611,31.0,612,PPO
612,31.318181818181817,613,PPO
613,31.5,614,PPO
614,32.36363636363637,615,PPO
615,34.18181818181818,616,PPO
616,33.09090909090909,617,PPO
617,32.18181818181818,618,PPO
618,32.72727272727273,619,PPO
619,33.95454545454545,620,PPO
620,29.59090909090909,621,PPO
621,28.318181818181817,622,PPO
622,31.045454545454547,623,PPO
623,35.59090909090909,624,PPO
624,37.22727272727273,625,PPO
625,39.59090909090909,626,PPO
626,40.5,627,PPO
627,41.22727272727273,628,PPO
628,42.86363636363637,629,PPO
629,43.59090909090909,630,PPO
630,45.40909090909091,631,PPO
631,45.95454545454545,632,PPO
632,45.77272727272727,633,PPO
633,45.04545454545455,634,PPO
634,40.31818181818182,635,PPO
635,39.77272727272727,636,PPO
636,39.95454545454545,637,PPO
637,38.13636363636363,638,PPO
638,38.0,639,PPO
639,37.81818181818182,640,PPO
640,35.63636363636363,641,PPO
641,36.36363636363637,642,PPO
642,39.81818181818182,643,PPO
643,40.90909090909091,644,PPO
644,41.27272727272727,645,PPO
645,40.95454545454545,646,PPO
646,40.40909090909091,647,PPO
647,40.40909090909091,648,PPO
648,43.13636363636363,649,PPO
649,44.18181818181818,650,PPO
650,47.45454545454545,651,PPO
651,49.81818181818182,652,PPO
652,49.45454545454545,653,PPO
653,46.0,654,PPO
654,46.36363636363637,655,PPO
655,46.95454545454545,656,PPO
656,48.54545454545455,657,PPO
657,51.09090909090909,658,PPO
658,52.72727272727273,659,PPO
659,52.72727272727273,660,PPO
660,52.90909090909091,661,PPO
661,51.27272727272727,662,PPO
662,50.90909090909091,663,PPO
663,49.63636363636363,664,PPO
664,48.72727272727273,665,PPO
665,47.81818181818182,666,PPO
666,45.40909090909091,667,PPO
667,46.68181818181818,668,PPO
668,44.31818181818182,669,PPO
669,41.40909090909091,670,PPO
670,40.13636363636363,671,PPO
671,41.95454545454545,672,PPO
672,41.77272727272727,673,PPO
673,41.77272727272727,674,PPO
674,43.22727272727273,675,PPO
675,44.86363636363637,676,PPO
676,42.72727272727273,677,PPO
677,44.36363636363637,678,PPO
678,39.68181818181818,679,PPO
679,38.27272727272727,680,PPO
680,35.54545454545455,681,PPO
681,34.13636363636363,682,PPO
682,32.68181818181818,683,PPO
683,33.59090909090909,684,PPO
684,35.22727272727273,685,PPO
685,36.13636363636363,686,PPO
686,32.86363636363637,687,PPO
687,36.45454545454545,688,PPO
688,35.72727272727273,689,PPO
689,39.13636363636363,690,PPO
690,40.18181818181818,691,PPO
691,42.90909090909091,692,PPO
692,46.86363636363637,693,PPO
693,45.59090909090909,694,PPO
694,44.31818181818182,695,PPO
695,43.04545454545455,696,PPO
696,40.31818181818182,697,PPO
697,41.81818181818182,698,PPO
698,40.0,699,PPO
699,42.0,700,PPO
700,41.27272727272727,701,PPO
701,38.77272727272727,702,PPO
702,37.86363636363637,703,PPO
703,34.77272727272727,704,PPO
704,35.68181818181818,705,PPO
705,34.22727272727273,706,PPO
706,36.95454545454545,707,PPO
707,40.22727272727273,708,PPO
708,43.27272727272727,709,PPO
709,42.0,710,PPO
710,38.72727272727273,711,PPO
711,39.45454545454545,712,PPO
712,41.04545454545455,713,PPO
713,43.27272727272727,714,PPO
714,42.72727272727273,715,PPO
715,42.54545454545455,716,PPO
716,45.81818181818182,717,PPO
717,44.90909090909091,718,PPO
718,44.72727272727273,719,PPO
719,40.54545454545455,720,PPO
720,40.72727272727273,721,PPO
721,41.5,722,PPO
722,42.22727272727273,723,PPO
723,43.36363636363637,724,PPO
724,41.86363636363637,725,PPO
725,41.68181818181818,726,PPO
726,42.04545454545455,727,PPO
727,39.5,728,PPO
728,39.68181818181818,729,PPO
729,37.5,730,PPO
730,36.22727272727273,731,PPO
731,34.40909090909091,732,PPO
732,37.45454545454545,733,PPO
733,37.81818181818182,734,PPO
734,37.04545454545455,735,PPO
735,36.86363636363637,736,PPO
736,38.36363636363637,737,PPO
737,37.86363636363637,738,PPO
738,38.04545454545455,739,PPO
739,34.95454545454545,740,PPO
740,33.5,741,PPO
741,35.13636363636363,742,PPO
742,38.40909090909091,743,PPO
743,34.04545454545455,744,PPO
744,34.95454545454545,745,PPO
745,37.5,746,PPO
746,38.77272727272727,747,PPO
747,35.45454545454545,748,PPO
748,35.40909090909091,749,PPO
749,36.86363636363637,750,PPO
750,36.31818181818182,751,PPO
751,37.59090909090909,752,PPO
752,37.04545454545455,753,PPO
753,37.95454545454545,754,PPO
754,40.5,755,PPO
755,42.13636363636363,756,PPO
756,42.5,757,PPO
757,43.59090909090909,758,PPO
758,43.95454545454545,759,PPO
759,45.95454545454545,760,PPO
760,46.68181818181818,761,PPO
761,47.04545454545455,762,PPO
762,46.68181818181818,763,PPO
763,51.95454545454545,764,PPO
764,49.77272727272727,765,PPO
765,48.13636363636363,766,PPO
766,45.40909090909091,767,PPO
767,41.09090909090909,768,PPO
768,38.18181818181818,769,PPO
769,40.90909090909091,770,PPO
770,42.54545454545455,771,PPO
771,42.72727272727273,772,PPO
772,43.63636363636363,773,PPO
773,44.18181818181818,774,PPO
774,40.18181818181818,775,PPO
775,42.18181818181818,776,PPO
776,45.27272727272727,777,PPO
777,43.13636363636363,778,PPO
778,46.36363636363637,779,PPO
779,46.54545454545455,780,PPO
780,42.77272727272727,781,PPO
781,36.95454545454545,782,PPO
782,32.81818181818182,783,PPO
783,33.90909090909091,784,PPO
784,33.0,785,PPO
785,32.13636363636363,786,PPO
786,31.045454545454547,787,PPO
787,28.363636363636363,788,PPO
788,29.227272727272727,789,PPO
789,29.772727272727273,790,PPO
790,27.636363636363637,791,PPO
791,28.136363636363637,792,PPO
792,29.636363636363637,793,PPO
793,32.18181818181818,794,PPO
794,28.727272727272727,795,PPO
795,29.61111111111111,796,PPO
796,28.142857142857142,797,PPO
797,20.4,798,PPO
798,28.166666666666668,799,PPO
799,10.5,800,PPO
